bez;ujahr;umonat;ustunde;uwochentag;ukategorie;uart;utyp1;ulichtverh;istrad;istpkw;istfuss;istkrad;istgkfz;istsonstige;ustrzustand;geometry
2;2021;12;8;4;3;5;2;0;0;1;0;0;0;1;0;POINT (13.45232676 52.51249379)
6;2021;12;18;5;3;6;4;2;1;0;1;0;0;0;1;POINT (13.26110303 52.43632537)
4;2021;12;9;6;3;5;7;0;0;1;0;0;0;0;1;POINT (13.31443214 52.47340507)
4;2021;11;6;2;3;2;6;2;0;1;0;0;0;0;1;POINT (13.2932244 52.53686995)
1;2021;12;16;7;3;5;3;2;1;0;0;0;0;0;1;POINT (13.34331093 52.52641805)
12;2021;12;16;3;3;1;5;2;0;0;0;1;0;1;0;POINT (13.3404565 52.56389391)
2;2021;12;17;1;3;2;6;2;0;1;0;0;0;0;1;POINT (13.45327344 52.51581084)
4;2021;12;16;2;3;6;2;1;0;1;1;0;0;0;1;POINT (13.32693229 52.49878934)
9;2021;12;17;5;3;4;2;2;0;1;0;0;0;0;0;POINT (13.55322526 52.46969115)
10;2021;12;16;4;3;2;6;1;0;1;0;0;0;0;2;POINT (13.60518377 52.53653211)
12;2021;12;14;4;3;6;2;0;0;1;1;0;0;0;1;POINT (13.34128582 52.60001443)
2;2021;12;8;1;3;2;6;0;0;1;0;0;0;0;0;POINT (13.42681458 52.49928979)
10;2021;12;23;1;3;5;3;2;0;1;0;0;0;0;2;POINT (13.5910495 52.51413653)
6;2021;12;21;3;2;6;2;2;0;1;1;0;0;0;1;POINT (13.30957101 52.43124315)
6;2021;12;16;2;3;5;2;2;1;1;0;0;0;0;0;POINT (13.32637385 52.42772768)
4;2021;12;17;3;3;6;7;2;0;1;1;0;0;0;1;POINT (13.29612754 52.50865342)
11;2021;12;14;6;3;0;5;1;0;1;0;0;0;0;1;POINT (13.49395047 52.51441121)
4;2021;12;15;2;3;0;1;0;1;0;0;0;0;0;2;POINT (13.33306479 52.49288181)
7;2021;12;18;3;2;0;1;2;1;0;0;0;0;0;1;POINT (13.39721504 52.48387914)
4;2021;12;19;3;3;2;6;2;0;1;0;0;0;0;0;POINT (13.33130044 52.49316082)
7;2021;12;22;5;2;0;7;2;0;0;0;0;0;1;1;POINT (13.35309714 52.48990757)
2;2021;12;14;4;2;6;4;0;0;1;1;0;0;0;0;POINT (13.40784989 52.50427249)
12;2021;12;14;4;3;5;3;0;1;1;0;0;0;0;1;POINT (13.33485298 52.58706692)
4;2021;11;19;1;3;6;2;2;0;1;1;0;0;0;1;POINT (13.28118044 52.4768698)
8;2021;12;16;2;3;2;6;2;0;1;0;0;0;0;0;POINT (13.47274032 52.46483316)
7;2021;12;8;5;3;4;1;1;1;1;0;0;0;0;2;POINT (13.35453629 52.49718296)
4;2021;12;17;1;2;6;4;2;0;1;1;0;0;0;0;POINT (13.28850749 52.51891763)
9;2021;12;15;2;3;5;3;1;1;1;0;0;0;0;2;POINT (13.57552638 52.44550501)
4;2021;12;17;2;3;3;6;2;1;1;0;0;0;0;0;POINT (13.31953099 52.49969897)
1;2021;12;6;5;3;5;3;2;0;1;0;0;0;0;0;POINT (13.39210135 52.50779465)
8;2021;12;22;4;3;5;3;2;0;1;0;0;0;0;1;POINT (13.44216991 52.45645139)
6;2021;11;19;1;3;0;1;2;1;0;0;0;0;0;1;POINT (13.28896465 52.44375054)
8;2021;12;12;3;3;5;3;0;0;1;0;0;0;0;0;POINT (13.45239681 52.47280317)
12;2021;12;11;5;3;5;3;0;0;1;0;0;0;0;1;POINT (13.29028564 52.65584592)
5;2021;12;15;1;3;6;6;0;0;1;1;0;0;0;1;POINT (13.1652329 52.52148094)
8;2021;12;9;5;3;2;2;0;0;1;0;0;0;0;0;POINT (13.47263898 52.46114939)
1;2021;11;13;2;3;6;7;0;0;0;1;0;0;1;1;POINT (13.35626805 52.54898951)
11;2021;12;21;7;2;8;1;2;0;1;0;0;0;0;1;POINT (13.51189127 52.5507771)
2;2021;12;17;1;3;6;7;2;0;1;1;0;0;0;1;POINT (13.42318123 52.48674198)
9;2021;12;12;3;3;1;5;0;0;1;0;0;1;0;0;POINT (13.55077033 52.45622631)
2;2021;12;17;5;3;2;1;2;0;1;0;0;0;0;0;POINT (13.45755197 52.50393875)
7;2021;12;8;4;3;0;2;0;1;0;0;0;0;1;2;POINT (13.41670876 52.45518697)
3;2021;12;18;4;3;5;2;2;0;1;0;0;0;1;1;POINT (13.43274978 52.59624131)
8;2021;12;12;1;3;5;2;0;0;1;0;0;0;0;1;POINT (13.41687705 52.41823199)
4;2021;12;14;6;2;9;1;0;0;1;0;0;0;0;0;POINT (13.29367435 52.53391344)
9;2021;12;14;4;3;5;3;0;0;1;0;0;0;0;0;POINT (13.48138146 52.46080962)
7;2021;12;17;2;3;1;5;2;0;1;0;0;0;0;0;POINT (13.34004641 52.46766249)
12;2021;12;20;4;3;2;6;2;0;1;0;0;0;0;0;POINT (13.32077477 52.56587168)
1;2021;12;16;5;3;6;4;2;0;1;1;0;0;0;1;POINT (13.39159082 52.55173775)
3;2021;12;17;1;2;6;4;2;0;1;1;0;0;0;0;POINT (13.437668 52.57087055)
12;2021;12;18;2;3;5;3;2;0;1;0;0;0;0;2;POINT (13.33519173 52.58164566)
10;2021;12;16;2;3;6;4;1;0;1;1;0;0;0;0;POINT (13.59272914 52.54844754)
12;2021;12;13;4;3;3;6;0;0;1;0;0;0;1;0;POINT (13.32457347 52.56097145)
2;2021;12;1;7;2;5;2;2;0;1;0;0;0;0;1;POINT (13.43549303 52.52177821)
3;2021;11;17;2;2;5;3;1;1;1;0;0;0;0;1;POINT (13.39022253 52.58517742)
8;2021;12;21;2;3;1;5;2;1;1;0;0;0;0;0;POINT (13.42970068 52.48636552)
9;2021;12;15;7;3;0;7;1;0;1;0;0;0;0;1;POINT (13.48188632 52.46665636)
8;2021;12;19;4;2;8;1;2;0;1;0;0;0;0;2;POINT (13.43518647 52.43606043)
7;2021;12;12;2;3;0;3;0;0;1;0;1;0;0;1;POINT (13.39801757 52.46515994)
1;2021;12;18;5;3;2;6;2;0;1;0;0;0;0;1;POINT (13.35482036 52.52742051)
6;2021;12;1;7;3;8;1;2;0;1;0;0;0;0;2;POINT (13.35273929 52.44112325)
3;2021;12;10;3;2;0;7;0;1;0;0;0;0;0;1;POINT (13.3972856 52.57972658)
1;2021;12;14;7;2;5;3;0;0;1;0;1;0;0;1;POINT (13.34534706 52.53002639)
10;2021;12;9;3;3;5;2;0;1;1;0;0;0;0;1;POINT (13.58740363 52.52262449)
7;2021;12;9;6;3;1;3;0;0;1;0;0;0;0;1;POINT (13.37006083 52.46533206)
4;2021;12;8;4;3;2;6;0;0;1;0;0;0;0;2;POINT (13.29618309 52.49249125)
5;2021;12;17;1;3;3;6;2;0;1;0;0;0;1;0;POINT (13.20979917 52.54793274)
11;2021;12;14;2;3;5;2;0;0;1;0;0;0;0;1;POINT (13.46787706 52.54647723)
7;2021;12;15;4;3;5;7;1;0;1;0;0;0;1;0;POINT (13.41346209 52.46442287)
11;2021;12;6;2;3;5;3;2;1;1;0;0;0;0;1;POINT (13.51317761 52.50524061)
5;2021;12;14;6;3;5;2;0;0;1;0;0;0;0;1;POINT (13.19849137 52.54285381)
9;2021;11;15;2;3;2;6;0;0;1;0;0;0;0;1;POINT (13.53746245 52.43521638)
6;2021;12;17;1;2;6;4;2;0;1;1;0;0;0;0;POINT (13.29929766 52.41236077)
4;2021;12;15;1;3;6;2;1;0;1;1;0;0;0;1;POINT (13.31428247 52.49033399)
9;2021;12;15;3;3;6;4;1;0;1;1;0;0;0;1;POINT (13.56770712 52.44061838)
1;2021;12;13;3;3;1;5;0;1;1;0;0;0;0;1;POINT (13.32989113 52.52453981)
9;2021;12;16;4;3;2;2;1;0;1;0;0;0;0;1;POINT (13.47880373 52.47762135)
7;2021;12;12;1;3;0;2;0;0;1;0;0;0;1;0;POINT (13.36091848 52.49443961)
9;2021;12;15;6;3;2;1;0;0;1;0;0;0;0;0;POINT (13.54672885 52.42647716)
8;2021;12;7;3;3;6;2;1;0;1;1;0;0;0;1;POINT (13.50180403 52.4180801)
6;2021;12;11;2;3;6;4;0;0;1;1;0;0;0;0;POINT (13.30302488 52.42725425)
1;2021;12;17;3;3;5;7;1;1;1;0;0;0;0;1;POINT (13.39114199 52.51454916)
11;2021;12;17;4;3;6;2;2;0;1;1;0;0;0;0;POINT (13.50862698 52.56476865)
6;2021;12;19;5;2;1;1;2;0;1;0;0;0;0;0;POINT (13.33842816 52.45258487)
1;2021;12;21;5;2;5;2;2;0;1;0;0;0;0;1;POINT (13.40957161 52.52884681)
6;2021;12;17;2;3;5;3;2;1;1;0;0;0;0;0;POINT (13.29857707 52.45764913)
4;2021;12;11;2;3;2;6;0;0;1;0;0;0;0;0;POINT (13.28992792 52.4820586)
11;2021;12;9;3;2;6;4;0;0;1;1;0;0;0;0;POINT (13.51935885 52.47713538)
4;2021;12;19;4;3;5;3;2;1;1;0;0;0;0;1;POINT (13.31411359 52.4721202)
7;2021;12;20;6;3;6;7;2;0;0;1;0;0;1;0;POINT (13.35251798 52.49790241)
8;2021;11;16;1;3;6;2;1;0;1;1;0;0;0;1;POINT (13.47663288 52.46253889)
4;2021;12;10;7;3;3;2;0;0;1;0;0;1;0;1;POINT (13.33027211 52.51313237)
6;2021;12;9;3;3;6;4;0;0;0;1;1;0;0;0;POINT (13.29513047 52.44440102)
7;2021;12;20;7;3;5;3;2;0;1;0;0;0;0;1;POINT (13.34448689 52.46493122)
9;2021;12;12;4;3;0;7;0;0;1;0;0;0;0;0;POINT (13.59467099 52.42864275)
2;2021;12;14;2;3;5;2;0;1;1;0;0;0;0;1;POINT (13.38937697 52.49596341)
1;2021;12;13;4;3;2;6;0;0;1;0;0;0;0;1;POINT (13.41543359 52.50968728)
3;2021;12;21;5;3;2;6;2;0;1;0;0;0;0;1;POINT (13.44974324 52.53700167)
12;2021;12;21;1;3;5;3;2;0;1;0;1;0;0;2;POINT (13.30279717 52.5908717)
11;2021;11;16;2;3;5;3;2;1;0;0;0;0;0;1;POINT (13.47786412 52.51018936)
7;2021;12;10;1;2;6;2;0;0;1;1;0;0;0;0;POINT (13.4043081 52.403946)
9;2021;12;14;3;3;6;4;0;0;1;1;0;0;0;0;POINT (13.57985373 52.45924201)
10;2021;12;10;4;3;2;1;0;0;1;0;0;0;0;2;POINT (13.57590431 52.56088498)
6;2021;12;14;1;3;0;7;0;0;0;0;1;0;0;1;POINT (13.31548524 52.44589248)
9;2021;12;18;3;3;6;4;2;0;0;1;0;0;1;0;POINT (13.57985063 52.459236)
12;2021;12;10;4;3;5;3;0;0;0;0;0;0;1;0;POINT (13.30927614 52.57872739)
3;2021;12;6;3;2;2;7;2;1;0;0;0;0;0;0;POINT (13.39813671 52.56755109)
10;2021;12;17;4;3;5;3;2;0;1;0;0;0;1;0;POINT (13.60136279 52.48258001)
11;2021;12;14;4;3;5;2;0;1;1;0;0;0;0;0;POINT (13.51965164 52.5058593)
6;2021;12;14;5;2;5;3;0;0;1;0;0;0;0;1;POINT (13.29444007 52.42701371)
8;2021;12;16;2;3;5;7;2;0;1;0;0;0;0;1;POINT (13.43416736 52.4428048)
12;2021;12;8;4;3;3;6;0;0;1;0;0;0;0;0;POINT (13.33262676 52.57736993)
7;2021;12;11;4;3;5;2;0;0;1;0;0;0;0;0;POINT (13.39422345 52.42667041)
5;2021;12;7;3;3;5;3;1;1;1;0;0;0;0;1;POINT (13.1934463 52.54905891)
1;2021;12;14;2;3;1;5;0;1;1;0;0;0;0;0;POINT (13.40491439 52.53408772)
1;2021;12;4;4;3;2;6;2;0;1;0;1;0;0;1;POINT (13.39286081 52.54244071)
6;2021;12;18;4;3;1;5;2;1;1;0;0;0;0;1;POINT (13.32363504 52.46498199)
4;2021;12;19;5;3;2;6;2;0;1;0;0;0;0;0;POINT (13.33276338 52.50404303)
2;2021;12;15;6;3;6;7;1;0;1;1;0;0;0;1;POINT (13.39434303 52.49120677)
1;2021;12;17;1;3;6;2;2;1;0;1;0;0;0;0;POINT (13.37974976 52.52261416)
6;2021;12;8;4;1;6;7;1;0;0;1;0;1;0;1;POINT (13.27390024 52.43569101)
1;2021;12;9;3;3;5;7;1;0;1;0;0;0;0;0;POINT (13.3424787 52.54734416)
4;2021;12;12;4;3;5;7;0;1;1;0;0;0;0;0;POINT (13.31784132 52.48800935)
11;2021;11;7;1;3;5;2;1;1;0;0;0;0;1;1;POINT (13.47975866 52.51621366)
4;2021;12;19;6;3;6;2;2;0;1;1;0;0;0;0;POINT (13.32254572 52.48662087)
3;2021;12;0;2;3;1;5;2;0;1;0;0;0;1;0;POINT (13.48404804 52.61340642)
7;2021;12;22;7;3;2;6;2;0;1;0;0;0;0;1;POINT (13.34622937 52.49691264)
2;2021;12;16;3;3;5;2;1;0;1;0;1;0;0;0;POINT (13.37928278 52.48964423)
2;2021;12;8;5;3;5;7;0;1;1;0;0;0;0;0;POINT (13.38902943 52.48978784)
2;2021;12;13;6;3;2;1;0;0;1;0;0;0;0;0;POINT (13.44013503 52.51549145)
10;2021;12;22;3;3;0;1;2;0;0;0;0;0;1;1;POINT (13.55754883 52.52744117)
1;2021;12;8;1;2;2;6;0;0;1;0;0;0;0;0;POINT (13.3862103 52.55850703)
6;2021;12;15;4;2;1;5;0;0;1;0;0;0;1;0;POINT (13.34054375 52.43329309)
1;2021;12;16;6;2;6;4;2;0;1;1;0;0;0;0;POINT (13.35770343 52.52595087)
1;2021;12;18;2;3;2;6;2;0;1;0;0;0;0;0;POINT (13.3399292 52.51892671)
4;2021;12;0;2;3;1;5;2;0;1;0;0;0;0;2;POINT (13.33272375 52.49924601)
1;2021;12;14;3;3;6;4;0;0;1;1;0;0;0;0;POINT (13.35069274 52.55803189)
7;2021;12;18;4;3;2;6;2;0;1;0;1;0;0;0;POINT (13.33767273 52.4670776)
10;2021;12;10;5;3;5;3;0;0;1;0;0;0;0;0;POINT (13.6007886 52.53841232)
11;2021;11;18;2;3;5;2;2;0;1;0;0;0;1;1;POINT (13.49173592 52.53417948)
10;2021;12;13;3;3;5;3;0;0;1;0;0;1;0;0;POINT (13.6393231 52.52585541)
3;2021;12;17;4;3;5;3;2;1;1;0;0;0;0;1;POINT (13.43255313 52.55771837)
7;2021;12;17;5;3;1;5;2;1;1;0;0;0;0;1;POINT (13.37685555 52.4620702)
10;2021;12;14;5;3;6;7;0;1;0;1;0;0;0;0;POINT (13.60343529 52.54243405)
10;2021;12;16;5;3;5;3;2;1;1;0;0;0;0;0;POINT (13.59899829 52.52825262)
11;2021;12;5;3;3;5;2;2;1;1;0;0;0;0;1;POINT (13.52806849 52.55687855)
4;2021;12;15;7;2;5;3;1;0;1;0;0;0;0;1;POINT (13.28330744 52.5185124)
5;2021;12;15;1;3;2;6;0;0;1;0;0;0;0;1;POINT (13.19193419 52.54624533)
1;2021;12;11;2;3;5;3;0;1;1;0;0;0;0;0;POINT (13.39885781 52.54247391)
1;2021;12;9;6;2;6;2;0;0;0;1;0;0;1;1;POINT (13.3653438 52.55710505)
12;2021;12;7;5;3;6;2;1;0;1;1;0;0;0;2;POINT (13.36067023 52.59692238)
9;2021;12;10;5;3;5;3;0;0;1;0;0;0;0;1;POINT (13.62218267 52.44655803)
1;2021;12;8;1;2;0;1;0;0;0;0;0;0;1;1;POINT (13.41679552 52.52383491)
6;2021;12;16;7;3;0;3;2;0;1;0;0;0;1;0;POINT (13.34158073 52.44736527)
12;2021;10;8;6;2;9;1;0;0;0;0;1;0;0;1;POINT (13.22632176 52.58302376)
8;2021;10;14;6;3;5;2;0;1;1;0;0;0;0;0;POINT (13.45459483 52.47455955)
8;2021;11;9;2;3;5;3;0;1;1;0;0;0;0;1;POINT (13.44258075 52.48040159)
3;2021;11;18;4;3;5;2;1;1;0;0;1;0;0;1;POINT (13.41315591 52.54768283)
11;2021;10;16;5;3;5;3;0;1;1;0;0;0;0;0;POINT (13.55596081 52.57028005)
4;2021;10;22;5;3;5;3;2;0;1;0;0;0;1;0;POINT (13.29850485 52.53510386)
2;2021;10;11;2;3;5;3;0;0;1;0;1;0;0;0;POINT (13.4649341 52.50959497)
8;2021;10;21;2;3;6;7;2;0;1;1;0;0;0;0;POINT (13.42669492 52.48743613)
6;2021;10;20;1;3;1;5;2;0;1;0;0;0;0;0;POINT (13.31231889 52.41426285)
11;2021;11;12;2;2;5;2;0;1;1;0;0;0;0;1;POINT (13.52708647 52.49214567)
4;2021;10;8;3;3;6;2;0;0;1;1;0;0;0;1;POINT (13.31392035 52.46718252)
3;2021;11;12;5;3;0;2;0;1;1;0;0;0;0;1;POINT (13.45904596 52.52929441)
9;2021;11;11;7;3;0;7;0;0;0;0;1;0;0;1;POINT (13.57288133 52.42790855)
9;2021;11;10;3;3;1;5;0;1;1;0;0;0;0;0;POINT (13.59232889 52.46185771)
1;2021;11;16;6;3;5;3;2;1;1;0;0;0;0;1;POINT (13.38479407 52.55074534)
5;2021;10;3;4;3;9;1;2;0;0;0;0;0;1;0;POINT (13.1476825 52.53275557)
2;2021;10;11;1;2;5;5;0;0;1;0;1;0;0;0;POINT (13.38208041 52.48499872)
1;2021;10;7;7;3;5;3;0;0;1;0;1;0;0;0;POINT (13.41961536 52.50615338)
10;2021;11;16;3;2;5;3;2;0;1;0;1;0;0;0;POINT (13.59258545 52.54754977)
7;2021;11;17;5;3;3;6;2;1;1;0;0;0;0;0;POINT (13.33306642 52.46929333)
7;2021;10;8;1;3;5;3;0;0;1;0;1;0;0;1;POINT (13.37595863 52.45769177)
12;2021;10;7;3;3;2;6;0;0;0;0;1;1;0;1;POINT (13.3337088 52.59557157)
6;2021;11;13;3;3;1;5;0;0;0;0;1;0;1;1;POINT (13.31857699 52.46360396)
1;2021;11;8;3;3;2;6;0;1;1;0;0;0;0;1;POINT (13.38533092 52.55031593)
4;2021;10;19;3;3;1;5;2;1;1;0;0;0;0;0;POINT (13.31607743 52.50623803)
5;2021;10;13;4;3;0;4;0;1;0;1;0;0;0;1;POINT (13.16022606 52.54857861)
4;2021;10;10;5;3;0;7;0;0;1;0;1;0;0;0;POINT (13.27986912 52.52088162)
11;2021;11;9;1;3;5;2;0;1;1;0;0;0;0;0;POINT (13.52339093 52.50952456)
5;2021;11;18;4;3;5;3;2;0;1;0;0;0;1;1;POINT (13.19155902 52.5461404)
3;2021;11;7;2;3;2;6;0;0;1;0;0;0;0;0;POINT (13.41399953 52.55362816)
11;2021;10;16;6;3;5;3;0;1;0;0;1;0;0;0;POINT (13.50582435 52.54650541)
2;2021;10;13;4;3;5;3;0;0;1;0;1;0;0;0;POINT (13.4266977 52.5157232)
6;2021;10;17;2;2;5;2;0;0;1;0;0;0;0;1;POINT (13.34256796 52.43446929)
10;2021;11;17;1;3;6;2;2;0;0;1;0;0;1;1;POINT (13.59987684 52.47515514)
1;2021;11;10;4;3;5;3;0;1;1;0;0;0;0;0;POINT (13.37643947 52.51009263)
3;2021;11;21;7;3;2;6;2;0;1;0;0;0;0;1;POINT (13.45737199 52.5287008)
1;2021;10;10;2;3;2;6;0;0;1;0;0;0;0;1;POINT (13.38620355 52.54962354)
3;2021;11;18;6;3;1;5;2;0;1;0;0;0;0;1;POINT (13.49551879 52.64380711)
10;2021;10;15;4;3;5;7;0;0;1;0;0;0;0;0;POINT (13.55701205 52.53439955)
11;2021;10;13;5;3;2;6;0;0;1;0;0;0;0;1;POINT (13.47625163 52.53310086)
1;2021;10;16;5;3;0;7;0;0;1;0;1;0;0;1;POINT (13.39461445 52.54585171)
1;2021;10;16;5;3;6;7;0;0;0;1;0;0;1;0;POINT (13.39995388 52.52956532)
1;2021;11;14;1;3;5;2;0;0;1;0;0;0;1;0;POINT (13.36540567 52.55711049)
9;2021;11;8;5;3;5;2;0;0;1;0;0;0;0;1;POINT (13.48623552 52.47522627)
3;2021;11;8;3;3;6;4;0;0;0;1;0;0;1;1;POINT (13.41159065 52.58228444)
5;2021;10;15;5;3;2;6;0;0;1;0;0;0;0;0;POINT (13.12869533 52.52729371)
7;2021;10;11;2;3;5;2;0;0;1;0;0;0;1;0;POINT (13.37092637 52.4092807)
5;2021;10;6;3;3;5;3;1;1;1;0;0;0;0;0;POINT (13.2053531 52.54177811)
12;2021;11;9;1;3;6;4;0;0;1;1;0;0;0;1;POINT (13.32831681 52.56544439)
4;2021;10;11;2;3;0;6;0;1;0;0;0;0;1;1;POINT (13.30833082 52.50021352)
3;2021;10;12;3;3;2;6;0;1;0;0;0;0;0;0;POINT (13.44370802 52.53954104)
8;2021;11;16;6;3;5;3;2;1;1;0;0;0;0;0;POINT (13.43427703 52.46318898)
8;2021;11;16;1;3;5;3;2;1;1;0;0;0;0;1;POINT (13.43815504 52.46707035)
8;2021;11;6;2;2;5;3;1;0;1;0;0;0;0;1;POINT (13.45236899 52.48121275)
11;2021;11;15;1;3;2;6;0;0;1;0;0;0;0;0;POINT (13.47148395 52.53814206)
10;2021;10;10;6;3;5;3;0;0;1;0;0;0;0;0;POINT (13.53977651 52.53982701)
9;2021;10;10;6;2;6;4;0;0;1;1;0;0;0;0;POINT (13.56622931 52.44515095)
4;2021;11;14;2;3;2;2;0;0;1;0;0;0;0;0;POINT (13.3195374 52.47168472)
12;2021;11;18;4;3;5;2;1;1;1;0;0;0;0;1;POINT (13.3066448 52.55522514)
8;2021;10;0;7;3;2;6;2;0;1;0;0;0;0;0;POINT (13.45241784 52.47114171)
7;2021;10;12;3;3;2;6;0;0;1;0;0;0;0;1;POINT (13.3480451 52.4650319)
4;2021;10;4;2;3;0;2;2;0;0;0;1;1;0;0;POINT (13.30790372 52.48860706)
7;2021;10;16;1;2;7;7;0;1;0;0;0;0;0;0;POINT (13.35899668 52.49832157)
12;2021;11;18;3;3;0;2;2;1;1;0;0;0;0;0;POINT (13.28384485 52.58297666)
4;2021;11;18;2;3;6;4;1;0;1;1;0;0;0;0;POINT (13.30907791 52.51654154)
3;2021;10;15;3;3;5;3;0;1;1;0;0;0;0;0;POINT (13.47800545 52.55568763)
8;2021;10;13;5;3;1;1;0;0;1;0;0;0;1;1;POINT (13.46740459 52.43373719)
12;2021;11;15;5;3;2;6;0;0;1;0;0;0;0;0;POINT (13.32140327 52.56038815)
2;2021;11;13;1;3;0;6;0;1;1;0;0;0;0;0;POINT (13.46692237 52.52014127)
2;2021;11;14;3;3;3;6;0;1;1;0;0;0;0;0;POINT (13.37567937 52.48503702)
4;2021;11;9;2;3;5;2;0;1;1;0;0;0;0;0;POINT (13.32266058 52.48817396)
6;2021;10;11;6;3;5;3;0;1;1;0;0;0;0;0;POINT (13.25291639 52.42585741)
11;2021;10;8;3;3;2;6;0;0;1;0;1;0;0;0;POINT (13.47659825 52.53270194)
3;2021;10;11;1;3;1;1;0;0;1;0;0;0;0;0;POINT (13.45117267 52.53555284)
12;2021;11;7;1;3;5;3;0;1;1;0;0;0;0;0;POINT (13.35823008 52.56938718)
7;2021;11;17;3;3;2;6;2;0;1;0;0;0;0;0;POINT (13.34485788 52.48914047)
8;2021;11;13;5;3;2;6;0;0;1;0;0;0;0;0;POINT (13.46246208 52.46921973)
4;2021;10;15;2;2;5;3;0;0;1;0;0;0;1;1;POINT (13.29955554 52.51940771)
2;2021;10;16;4;3;0;1;0;1;1;0;0;0;0;1;POINT (13.46715949 52.5079638)
5;2021;11;14;5;2;6;4;0;0;1;1;0;0;0;0;POINT (13.27260029 52.53693046)
10;2021;11;6;2;3;1;5;1;0;1;0;0;1;0;1;POINT (13.58452532 52.51531071)
1;2021;10;9;4;3;2;2;0;0;1;0;1;0;0;0;POINT (13.40884968 52.52420214)
1;2021;10;20;6;3;5;7;2;0;1;0;1;0;0;0;POINT (13.37778564 52.5079322)
5;2021;10;12;7;2;4;1;0;0;1;0;0;0;0;0;POINT (13.20513542 52.55566875)
5;2021;10;6;5;3;2;6;1;0;1;0;1;0;0;0;POINT (13.22933917 52.52809962)
4;2021;11;15;1;3;2;2;0;0;1;0;1;0;0;0;POINT (13.32524138 52.50245154)
3;2021;11;13;4;3;5;3;0;0;1;0;0;0;0;1;POINT (13.41842557 52.55500541)
8;2021;11;10;4;3;0;5;0;0;1;0;0;0;1;1;POINT (13.4272378 52.47510983)
1;2021;10;23;7;3;5;3;2;1;0;0;0;0;0;0;POINT (13.40007279 52.52882024)
4;2021;10;13;4;3;5;3;0;0;1;0;0;0;0;0;POINT (13.2581635 52.52057784)
8;2021;10;13;2;2;2;7;0;0;1;0;0;0;0;0;POINT (13.45692195 52.45333793)
4;2021;11;19;1;3;0;2;2;1;1;0;0;0;0;1;POINT (13.30241225 52.50686257)
3;2021;11;9;4;3;5;2;0;1;1;0;0;0;0;0;POINT (13.36872494 52.58798055)
3;2021;11;18;6;3;5;7;2;0;1;0;0;0;0;0;POINT (13.43031023 52.52878907)
8;2021;10;7;2;2;5;3;1;1;1;0;0;0;0;1;POINT (13.48357462 52.43127338)
3;2021;10;7;3;3;2;6;0;1;0;0;0;0;0;0;POINT (13.4120663 52.53111379)
5;2021;11;17;6;3;6;2;2;0;1;1;0;0;0;1;POINT (13.20828984 52.56150633)
2;2021;11;20;7;3;6;4;2;0;1;1;0;0;0;1;POINT (13.38226704 52.48997906)
4;2021;10;19;4;3;1;5;2;1;1;0;0;0;0;0;POINT (13.30942772 52.51115016)
1;2021;10;12;5;3;5;3;0;1;1;0;0;0;0;1;POINT (13.39496255 52.52804734)
8;2021;10;9;3;3;1;5;0;1;1;0;0;0;1;1;POINT (13.4449174 52.45297464)
1;2021;11;20;5;3;6;4;2;1;0;1;0;0;0;0;POINT (13.35908649 52.53404817)
7;2021;11;17;2;3;2;6;2;1;1;0;0;0;0;0;POINT (13.35963683 52.41906254)
11;2021;10;15;4;3;5;2;0;1;1;0;0;0;0;0;POINT (13.52546916 52.48155078)
2;2021;10;8;5;3;5;7;0;0;1;0;0;0;0;0;POINT (13.44158966 52.51579785)
11;2021;10;10;7;3;2;6;0;0;1;0;1;0;0;0;POINT (13.48535039 52.53108746)
3;2021;10;9;5;3;5;3;0;1;1;0;0;0;0;0;POINT (13.43460346 52.54960693)
1;2021;11;11;1;2;3;6;0;0;1;0;1;0;0;0;POINT (13.3989748 52.53913891)
11;2021;11;13;4;3;3;6;0;0;1;0;0;0;0;1;POINT (13.49178089 52.4919501)
3;2021;11;8;2;3;5;3;0;0;1;0;1;0;0;0;POINT (13.40021258 52.58043003)
5;2021;10;16;7;2;8;1;0;1;1;0;0;0;0;0;POINT (13.18203255 52.4823519)
1;2021;10;17;4;3;2;7;1;0;0;0;1;0;1;0;POINT (13.33876917 52.54370908)
10;2021;10;11;1;2;6;7;0;0;1;1;0;0;0;0;POINT (13.59163099 52.50684848)
9;2021;11;16;1;3;2;6;2;0;1;0;0;0;0;1;POINT (13.4790129 52.45894416)
4;2021;11;20;4;3;2;6;2;0;1;0;0;0;0;1;POINT (13.27976179 52.51829372)
1;2021;11;16;7;3;2;6;1;0;1;0;0;0;0;1;POINT (13.39553789 52.55505696)
1;2021;10;9;1;3;5;2;0;0;1;0;0;0;1;1;POINT (13.34673971 52.5402642)
6;2021;10;16;7;3;5;3;0;0;1;0;0;0;0;0;POINT (13.29456643 52.42707201)
9;2021;11;20;6;3;6;2;2;0;1;1;0;0;0;1;POINT (13.478569 52.4774961)
7;2021;11;19;7;2;5;3;2;0;1;0;0;0;0;1;POINT (13.37090027 52.40917205)
10;2021;10;7;4;3;5;3;0;0;1;0;0;0;1;0;POINT (13.55612261 52.52007708)
3;2021;10;12;5;3;6;4;0;0;1;1;0;0;0;0;POINT (13.45637575 52.53024568)
11;2021;10;7;1;3;5;3;0;0;0;0;0;1;1;0;POINT (13.49965943 52.52444851)
8;2021;10;18;5;3;2;7;1;0;1;0;0;0;1;0;POINT (13.43815179 52.48257301)
